"","39330_S0","39330_S3","48234_S0","48234_S3","49407_S0","49407_S3","49461_S0","49461_S3","49523_S0","49523_S3","49782_S0","49782_S3","50262_S3","50861_S0","50861_S3","51684_S0","51684_S3","51686_S0","52441_S0","52558_S0","52558_S3","52898_S0","52898_S3","53191_S0","53191_S3","53620_S0","53620_S3","53950_S0","54949_S0","54949_S3","54952_S0","54953_S3","55472_S0","55472_S3","FD45571446","FD45571447","FD45571448","FD45571449","FD45571450","FD45571451","FD45571452","FD45571453","FD45571454","FD45571455","FD45571456","FD45571457","FD45571458","FD45571459","FD45571460","FD45571461","FD45571462","FD45571463","FD45571464","FD45571465","FD45571468","FD45571469","FD45571470","FD45571471","FD45571472","FD45571473","FD45571474","FD45571475","FD45571476","FD45571477","FD45571478","FD45571479"
"NS-NK ",-0.142993765059493,-0.0614675708572422,-0.210075266413295,-0.221588792011327,-0.201915194872941,0.134398986511663,0.132076409071714,-0.00963807536577488,-0.158866780932509,0.1841046277666,-0.0384529398613906,0.0825694910201953,-0.131927366669151,0.0563380281690141,0.0928285763966515,0.0709069230195991,0.0248404004272549,-0.0427379089350921,-0.163909382219241,-0.0618898576645056,-0.15288024442954,-0.0526616489057804,0.0775889907345306,0.0209156171597487,-0.0775889907345307,-0.139963236207368,0.101882902352386,-0.0471222396105025,-0.0786819683533299,-0.0937104106118191,-0.222222222222222,0.0911145887671709,0.0134510768313585,0.0813150507986189,-0.326555987531085,-0.142464362018843,-0.128944695457252,-0.0416272634933978,-0.125197015866344,-0.171780322930896,-0.234124899303002,0.105547966796259,-0.147227767854016,-0.138348919477426,-0.0121536898882701,-0.133725613813877,-0.200413295506287,-0.115372491331302,-0.286014500367763,-0.173356449861651,-0.285856887674687,-0.415221883646807,0.117018668347869,-0.407306223950124,0.0137823543833842,-0.416745473013204,-0.121431823753984,-0.177979755525201,-0.222093797064901,-0.139119470421351,-0.124321389793702,-0.0397359111764912,-0.156947217260341,-0.104602290637806,-0.0874750446569297,-0.242776084900704
"NS-NK CD56dim cells",-0.291090658419346,-0.275524462495808,-0.37545180161717,-0.40001676789507,-0.399020009688117,-0.336568916048739,-0.205956328948839,-0.303377799306927,-0.388176770876029,-0.272534187874949,-0.302250624138316,-0.292907180385289,-0.345753996348325,-0.241671945448448,-0.313773894250475,-0.223376308827365,-0.251462533070015,-0.28123486231695,-0.242379923240303,-0.216045012482766,-0.241560159481313,-0.316568543428848,-0.288789730595819,-0.329582293102806,-0.210111040727354,-0.354221783358796,-0.307010843238812,-0.384925662331855,-0.334873495547192,-0.34818534113351,-0.421526251071282,-0.31268398107091,-0.286190706859932,-0.306936319260722,-0.410852204066621,-0.366219198234645,-0.274352440498082,-0.274102873955761,-0.29106026375243,-0.341446435138969,-0.398873010035202,-0.244680292124205,-0.345071717543214,-0.276782430515421,-0.248476330583723,-0.326209740976199,-0.3841223138759,-0.317619397887879,-0.401184784321967,-0.366784006725162,-0.393238060211212,-0.437871066043188,-0.310001050806494,-0.421150107707666,-0.263607944097095,-0.414477486470866,-0.305469447801187,-0.34604371355015,-0.377318341827352,-0.368583512846109,-0.233187096096254,-0.258025534597804,-0.331398098040246,-0.309685808858299,-0.300767088740608,-0.393632112646456
"NS-NK Cell Activity",0.0802462558140774,0.101283492548924,0.0138898508719117,0.0202047514265469,-0.0450287973317847,0.182777810337203,0.209923491270226,0.165852385037109,-0.0405773318912468,0.219626940023762,0.151995833577529,0.17218593326265,0.116810342531075,0.15059059837712,0.185248626732235,0.195263757985199,0.193449606001353,0.0265942426648055,0.0699101182262335,0.164380551012036,0.152222269581386,0.121697364284915,0.231121897160759,0.127267689979807,0.188053769227081,0.0635565903532934,0.171603859535087,0.0350616172325791,0.0903080062443058,0.0986555029276843,-0.0557312284552802,0.181589687305198,0.181718889025047,0.184735815782323,-0.121299685111564,0.105012287412729,0.0768113600324658,0.132087808030782,0.0470735666563958,0.0369618150800749,-0.0436034059054733,0.133066667668698,0.0159229086973839,0.0610800898822362,0.165064668615618,0.056086214800508,-0.0223221331249108,0.0582656335720674,-0.101921646137544,0.0117275275621321,-0.0695704290448885,-0.184688831606081,0.0955280581378746,-0.134396864643064,0.139527892802657,-0.165085335517762,0.052394354553858,0.056031729331219,-0.0382149808737214,-0.00880973674124291,0.0965275846779345,0.136363977965325,0.0605859630400637,0.125538278860389,0.111736545846704,-0.0429533378925772
"NS-Notch",0.278500894988067,0.268333830548926,0.278490453460621,0.261542362768496,0.280574284009547,0.261646778042959,0.293299522673031,0.279030429594272,0.285820405727924,0.274712112171838,0.293603818615752,0.26679146778043,0.288805190930787,0.294539081145585,0.277262828162291,0.287268794749403,0.28299522673031,0.253927505966587,0.290073090692124,0.295074582338902,0.286554295942721,0.298429295942721,0.260753281622912,0.291900357995227,0.28292661097852,0.295793556085919,0.303008651551313,0.271934665871122,0.282953460620525,0.282374701670644,0.27805638424821,0.291063544152745,0.280604116945107,0.280216288782816,0.205676414895855,0.206970334525563,0.200727961287608,0.184245739532927,0.203139070061014,0.226926151904061,0.228201136124553,0.196164527666737,0.203599831685251,0.186980854197349,0.206966126656848,0.194639175257732,0.192169156322323,0.2120029455081,0.195790027351147,0.16233957500526,0.187264885335578,0.180938354723333,0.169787502629918,0.18089417210183,0.220412371134021,0.208013885966758,0.221125604881128,0.216297075531243,0.187862402693036,0.171647380601725,0.225611192930781,0.194651798863875,0.177355354512939,0.229333052808752,0.205032610982537,0.185440774247843
"NS-PI3KAkt",0.164966156837815,0.184221981227329,0.175548034852848,0.166160951348117,0.1203193597846,0.184989342208594,0.186264163643843,0.190333570173142,0.0925122471111777,0.190072921730676,0.190035525971355,0.17407763359635,0.181286788078232,0.182569462622939,0.179643244456079,0.183911970382559,0.19051157398751,0.132085187539733,0.193076923076923,0.199118207995213,0.197617142216073,0.159593882053775,0.189106989267417,0.183794921655884,0.185652369021353,0.188280542986425,0.204942971467036,0.167823566807524,0.204221233312142,0.194112785610112,0.13273512583673,0.193170412475225,0.180945738753225,0.174595564862945,0.112546865923853,0.16983471510799,0.16199556423932,0.158202988857792,0.156668426889159,0.178860960025347,0.0935787083487353,0.136822622379469,0.110941543011037,0.148627554522892,0.160870782066853,0.140650578233089,0.132913344246713,0.160912499339917,0.0890341659185722,0.128681417331151,0.0990568727887206,0.0803136716480963,0.110162116491525,0.0608200876590801,0.180242910703913,0.1084580450969,0.13756878069388,0.185876854834451,0.0817901462744891,0.108383587685483,0.164723028990864,0.145845170829593,0.152214711939589,0.12855204097798,0.133248666631462,0.101145904842372
"NS-Stromal Factors",0.181700886345787,0.226283632118467,0.223917990098916,0.213080841746175,0.171896598124646,0.213856311813031,0.214287495169353,0.193722688970872,0.0788717222181891,0.192470570635973,0.181363932685532,0.169845543962003,0.189219096142889,0.186987282290904,0.194717783893542,0.192479370296307,0.206964344509635,0.145485884244868,0.253111596559039,0.248906825529868,0.25682102004196,0.170393322817739,0.189486019172993,0.224435336796,0.176496253911266,0.195843773763666,0.2009721424753,0.201928372231499,0.253210226085273,0.249390440195675,0.132018370757556,0.244036946840519,0.171126261192985,0.177397119137868,0.0687102937293217,0.183749359263114,0.125299657755893,0.122842334715772,0.193248833729425,0.202288013171997,0.101174295966076,0.0845757156836856,0.0608945981350026,0.0903943832616225,0.138087989354707,0.0815074273702088,0.123849909649627,0.126537639085209,0.0480493121463003,0.160989867296272,0.0383033805019235,0.042595670430834,0.0864702257982676,0.0130663725749079,0.181190553855553,0.0855651687662127,0.118609070245473,0.188471395952096,0.0306378373900391,0.0791919725376288,0.10903141293486,0.0986020286118144,0.110142023537696,0.114210120277316,0.117334845213501,0.052401145301004
"NS-T cells",0.214899695671076,0.0972796720700577,-0.0601267002049562,-0.0606608285199677,-0.0704614620209925,0.326780945282902,0.31607974659959,0.332389292590522,-0.0047698900689398,0.367828085212099,0.322520340351531,0.350164586050556,0.211912303583628,0.219464629526116,0.285528849139805,0.355406496490901,0.354953108502578,-0.0105210856468543,0.123004782311658,0.245220793739519,0.236389044158748,0.253338301968822,0.363194832619092,0.172175641264518,0.362685547481523,0.143171231600522,0.352984286690268,0.0346562325321409,0.155363020930377,0.172417862244581,-0.258642320352773,0.31732811626607,0.344742562573753,0.359077075958015,-0.194113113691696,0.346855131101886,0.412949048044419,0.417853327027832,0.261949801201548,0.225334104005745,-0.0479918729091132,0.463147846496068,0.221305589126513,0.437847021526282,0.444695496820976,0.320520904489167,-0.0500499185539383,0.33046082707162,-0.0632564412449863,0.134999036659485,-0.0291541870281821,-0.298329042089223,0.33448058430981,-0.0813935158425727,0.360324383024189,-0.225176466466992,0.185521867829681,0.30470460476766,0.0835041073336485,0.0962639903315643,0.4374529276794,0.460730737568529,0.391738041441157,0.246939204455888,0.243917818296464,0.0939344578144431
"NS-T Priming & Activation",0.105299648354007,0.125724073828446,0.0496551884743546,0.0399224009533828,0.0147847244089705,0.216336199084485,0.207050689471174,0.224725887240404,0.0176483661573386,0.264988239653882,0.203694459829027,0.221524572187667,0.158645955362323,0.175861471931603,0.213192344181742,0.215994475725491,0.219689644314078,0.0354268403195088,0.13078132641314,0.208666661266594,0.178929135181711,0.153820062148088,0.253214983987097,0.160495311555515,0.234506262903221,0.11060749806863,0.217059386963482,0.0817976876213118,0.122157241345793,0.138463520651735,-0.0370334463636078,0.227701918004619,0.221903505423529,0.2068532493082,-0.0956255106289517,0.137566122425035,0.14561814183287,0.148462640203865,0.119041469867347,0.0897805529601813,-0.0128095430917179,0.144171210757584,0.0431181883349812,0.125206934394821,0.175260376051842,0.0853428207179067,0.00918810175520424,0.0994640810538953,-0.066443289602271,0.0327585910861892,-0.0471599372149957,-0.12571631136669,0.122998441821566,-0.108179292109092,0.137419104211947,-0.121767566709067,0.069250228575762,0.0876503985588638,-0.0117035082623521,0.0205854115007591,0.128889543892985,0.159249341458564,0.107835891903339,0.110864252467831,0.112999414788816,-0.0172504947109214
"NS-T-Cancer cells recognition",0.125455642557456,0.152444149602493,0.0554964695420814,0.0497401117184385,0.012211044105141,0.220981964847155,0.223749872084858,0.227074254298831,0.0319551432473155,0.273947655359556,0.217786379948552,0.226858651121595,0.17412973594786,0.198210246620394,0.239438443704987,0.219548256648941,0.227522751251804,0.0354164387718735,0.136834620718371,0.226561182253494,0.187520422314047,0.177637610227565,0.257578398749431,0.179407250053813,0.232732867310536,0.120158014898144,0.224278823251268,0.0955175005557692,0.151284620894806,0.15824249887964,-0.0245999343662996,0.233405083435959,0.22703932023247,0.211808067299244,-0.0783002422900245,0.146913368608741,0.148753716326321,0.149474307390394,0.118570618422613,0.104294344007981,0.0196861890699392,0.149206203661161,0.0693157773562979,0.134157013105189,0.185139080055375,0.107687999019279,0.0316307583747532,0.120768271667814,-0.0452342817959561,0.0553703967636192,-0.0261575552926566,-0.0958734949065275,0.139837523160076,-0.0899657445160827,0.155472754581434,-0.112695758080736,0.102851666877628,0.110196612723665,0.0202278782031668,0.0475844252663347,0.134612490444444,0.16472133657184,0.122036531873945,0.133703529102211,0.15291879247675,0.00514430259642018
"NS-TGFβ",0.173291076311211,0.235094634423494,0.23143531834807,0.236532793579773,0.20547388231952,0.222841873513014,0.220475125173112,0.197200028408082,0.18872909342708,0.206988388196442,0.227710308582792,0.212851106139697,0.240671496040624,0.219349454919925,0.225434111004581,0.204600333794965,0.236012570576329,0.232253826213558,0.250981854337559,0.272921771243919,0.256331451297894,0.209784808778097,0.193869180781932,0.24427577145698,0.215288874684848,0.214418877170555,0.239446397500089,0.196653172827669,0.274825112744576,0.271407265366997,0.169759596605234,0.23376833209048,0.191589432193459,0.205750861119989,0.157331169741771,0.210617124426548,0.169739267183525,0.174830218162149,0.200345072820883,0.253608490093555,0.160604102810666,0.168369493358976,0.169794358635335,0.174797664122443,0.185690746639421,0.161225133721979,0.219484344011058,0.183073902678446,0.180306809303444,0.221883326321694,0.146763627621852,0.126204499469119,0.151832041188373,0.111748001682793,0.237684556363563,0.157957208966885,0.199403509826312,0.242222088667188,0.150279463910091,0.192329266582527,0.180592283190096,0.161307770899694,0.206304966243965,0.164077368431596,0.166306068073001,0.1563896067472
"NS-Th1",-0.0164307004470939,0.0540611028315946,-0.0906482861400894,-0.0665797317436662,-0.0902757078986587,0.266430700447094,0.355886736214605,0.237369597615499,-0.0967585692995529,0.368405365126677,0.212555886736215,0.265611028315946,0.103539493293592,0.1075260804769,0.211810730253353,0.220640834575261,0.173323397913562,-0.0538748137108793,0.0422876304023845,0.10801043219076,0.0965350223546945,0.22596870342772,0.431743666169896,0.175745156482861,0.270454545454546,0.00756333830104317,0.159724292101341,-0.04575260804769,-0.00584947839046202,0.0481371087928465,-0.184761549925484,0.2349478390462,0.316207153502235,0.2774217585693,-0.103593191847027,0.0115570498003782,-0.00451775583105696,0.000735448623660484,-0.0550010506408909,-0.0802689640680815,-0.150977096028577,0.0586782937591931,-0.0624080689220424,-0.0851019121664215,0.11394200462282,-0.0553687749527211,-0.144200462281992,-0.127337675982349,-0.162429081739861,-0.0832632906072704,-0.157228409329691,-0.213437696995167,-0.00929817188484977,-0.21895356167262,-0.0349338096238705,-0.124395881487708,-0.0731771380542131,-0.113154023954612,-0.147825173355747,-0.113259088043707,-0.0623030048329481,-0.0108216011767178,-0.0584156335364572,0.065875183862156,-0.0350914057575121,-0.136898508089935
"NS-Treg",0.0699701937406856,0.111885245901639,0.0151266766020864,-0.0215350223546945,0.0235469448584202,0.154619970193741,0.342026825633383,0.300335320417288,-0.0964605067064083,0.36650521609538,0.283233979135618,0.281855439642325,0.198211624441133,0.125745156482861,0.184538002980626,0.299105812220566,0.247019374068554,0.0120342771982116,0.0981743666169895,0.308718330849478,0.202235469448584,0.184314456035767,0.381110283159463,0.0770864381520119,0.314008941877794,0.130178837555887,0.258420268256334,0.0164307004470939,0.0396795827123696,0.0929582712369598,-0.0894932935916543,0.246348733233979,0.28822652757079,0.237704918032787,-0.16952090775373,0.00992855641941581,0.0875183862155915,0.020855221685228,-0.0509560832107586,-0.100493801218743,-0.116568606850179,0.0547383904181551,-0.0556839672200042,0.0239020802689641,0.0116095818449254,-0.0289976885900399,-0.117934440008405,-0.0266862786299643,-0.160853120403446,-0.15817398613154,-0.132958604748897,-0.211021222945997,-0.0890943475520067,-0.22825173355747,-0.0321496112628704,-0.178083631014919,-0.121716747215802,-0.0804790922462702,-0.100231140996008,-0.0853120403446102,0.120928766547594,0.128966169363312,-0.0309413742382854,-0.129228829586047,-0.0760664005043076,-0.181498213910485
"NS-TumorIntrinsic Factors",0.181985580497386,0.196371312052472,0.18490887237202,0.185982890644874,0.150614238864425,0.230756659061194,0.230135222277658,0.235752310729238,0.117888850324695,0.247896827196696,0.223421190673863,0.226588768090934,0.209682285822466,0.209277526124502,0.231687704968142,0.223173207570239,0.225968810331873,0.145912420058727,0.216343565553323,0.230338588142957,0.235879013825921,0.194279478436809,0.245692834225021,0.203398896844945,0.237793611008675,0.199246535631672,0.236478511746412,0.181391012658478,0.214917046447285,0.211484477145128,0.104178786450558,0.246052730180579,0.229970557552786,0.230956327365305,0.0752003121385671,0.191224238117136,0.198254323258504,0.184978331452141,0.174271560553489,0.176044410072043,0.10729310368853,0.189516881958669,0.113501038139431,0.187776779120159,0.19805052743057,0.148529186349512,0.107145395259396,0.170459010910915,0.0616856876106071,0.140452252553544,0.0923773392974095,0.0588367264467762,0.152958000640999,0.0361007761659908,0.188134902387024,0.0717302091607096,0.136173236904812,0.177937446873737,0.111581176929616,0.103490308376183,0.187808480693394,0.184377743405376,0.171276632805206,0.150079428117554,0.167115365857057,0.0858419380460683
"NS-WNT",0.111791595453189,0.166937956105369,0.163790998616424,0.148393062224754,0.0814557843429822,0.0849814166734489,0.0916246168036678,0.0847157790980531,0.0053082300172721,0.072135861750902,0.0884629644701266,0.0786841105775752,0.119226056446289,0.14098233905754,0.128272428854345,0.0638581427525026,0.0735397845961857,0.128878308600779,0.0833819393577675,0.131357215846921,0.124235868080989,0.0730186827993453,0.0363279165875405,0.158637629653744,0.0966728611088503,0.124960436956856,0.114397104437391,0.144017389653021,0.186972681153523,0.191213839378566,0.164933805376957,0.121711745928398,0.0935326858558729,0.0647285297016721,0.0851718617452147,0.0500612311283749,0.0378724096362488,0.0384145602520682,0.0764432368305237,0.0971438229910131,0.0314590867632332,0.0396072916068707,0.0732206297876683,0.0391895167205628,0.0241958630718891,0.0695850315404094,0.0534640235229585,0.0535565080397746,0.0603620928289419,0.120424408258548,0.0374785531594625,-0.00197406606583622,0.0217928601953018,0.00559531326738238,0.0682950319868864,0.0780952016481379,0.0340311130671055,0.0759999489740597,0.00424631497037309,0.0844367692925891,0.0420421856961533,0.0315531658406842,0.0662348596467729,0.0127118373803282,0.0272893107033287,0.035002200493676
"TIS",0.161940208858898,0.231557079952114,0.0948460483747364,0.0896577149792673,0.0430062094305467,0.35118699954848,0.331487902173508,0.325825266044481,0.122914828484675,0.384294987303599,0.281070971429992,0.317329240659964,0.270313205499426,0.312091198681066,0.363177124109906,0.286737749940971,0.309988939840187,0.134904953046101,0.218972523580509,0.302845402163152,0.270021167571777,0.258176026378688,0.349153090009817,0.269267254056427,0.310945830071208,0.200406367669537,0.297336034166366,0.13818986193441,0.18626634687478,0.22560654827739,-0.0361588520631133,0.333117929471805,0.299330591076481,0.297495515871536,-0.083539267749794,0.266999082788556,0.245520561310035,0.272195640616693,0.237803132539975,0.172093987883462,0.0750068644805486,0.23808647492858,0.152338889180994,0.208913893124419,0.303953356584935,0.209930420456736,0.0773612352559722,0.246624720308931,-0.0204181783129152,0.186030343925081,0.00944085154611463,-0.108695398169082,0.304365225417857,-0.0773028141449194,0.261183261183261,-0.080311501364133,0.214040345619293,0.159060238007606,0.0741539162591794,0.161201371727688,0.187441213757003,0.26273434168171,0.206945101681944,0.309687388634757,0.316852737905369,0.114832535885168
"IPI panCancer up",0.163718086938877,0.167347136729886,0.0674378908475476,0.0719711370688204,0.0530170169545192,0.29475298490739,0.267787639824334,0.273087390417748,0.113583683881333,0.32566791797344,0.255751012621958,0.28018382725946,0.227112736905597,0.256349722218816,0.294630344207847,0.272664280004326,0.274695655954931,0.100881452155076,0.188804799488031,0.250304650646818,0.240486147732987,0.227140052334131,0.306926189252438,0.225222955217191,0.299783483419535,0.184269323435857,0.271800777988001,0.121247612687292,0.142201333661862,0.180476381073641,-0.00784454510892169,0.273278040959764,0.277878739565785,0.280653764121798,0.00484045420617596,0.257826106488265,0.264599977884057,0.273564709866475,0.22954102507395,0.202254616703066,0.0658061606723246,0.280263421612805,0.184301827329776,0.252761037237719,0.315767284991568,0.221792669947198,0.0744132363917839,0.22388158985984,0.0130725955823404,0.1739617601526,0.0607540499820308,-0.0347272136676526,0.247427293837945,-0.0465894797224449,0.240563576424405,-0.0151857048074531,0.182975734663976,0.189017879357532,0.11763262654466,0.165962008956957,0.251930825477566,0.296985147762143,0.226970910623946,0.242096142150223,0.248559008099964,0.124381444723965
"IPI panCancer down",0.20684468312573,0.204478589128399,0.229023533864289,0.214115622297915,0.205515913466984,0.0858741563970176,0.0696181375677162,0.071698311274652,0.148632969510123,0.074745365190655,0.123781385622215,0.084318860517861,0.148942371177025,0.185468342960698,0.168973366594013,0.062356867197622,0.0766874131534383,0.120255035374003,0.133352118434538,0.132795471685604,0.136133970921768,0.122094870286114,0.0416172867131321,0.133247142868982,0.0836116567078006,0.195175820259732,0.111631845166566,0.18074996754045,0.235305492708342,0.228983477398484,0.148834633096586,0.0728682363276232,0.0840205089104917,0.0961880057128808,0.184751338294024,0.0953921413918258,0.0171236895238789,0.0558967884989662,0.0536066164123604,0.114838372925796,0.135510615311783,0.0526011256640893,0.11636785181049,0.0314716581088681,0.0055291875553829,0.0857378117122476,0.229035416742534,0.0975245101014393,0.170894987921972,0.15741493791044,0.152612050513266,0.147097024799408,0.0603597916995424,0.136538360382451,0.142696738325585,0.19615769008226,0.148733729055648,0.146508296816013,0.124533165009731,0.12209732826744,0.129277381920589,0.057432336744314,0.0550754016905193,0.0892823183339201,0.0968164180251919,0.0895230696398441
"DNA Damage response",0.163816707883367,0.16948141520337,0.171020310098713,0.208925176154793,0.219076083129321,0.139687333010228,0.168423036614514,0.140449531289482,0.194439266467004,0.180529147870608,0.174340429233618,0.149666331133729,0.157766759041784,0.15767562663883,0.164825377888794,0.145606796820308,0.136048250464982,0.160769985957325,0.15223460794426,0.135600873214116,0.126582907703588,0.208935532109674,0.194153442112283,0.129818108008467,0.179897434622857,0.160933610044448,0.141043963099662,0.175226898971446,0.135561520585567,0.145269192691181,0.18905002754684,0.136222230506986,0.166886212910148,0.158253488921199,0.0743613112034165,0.00748666538140219,0.0694714642083063,0.0334022702443755,0.0215632320895479,-0.011292800766485,0.0983198088461247,0.0600890337732444,0.0682942788205946,0.0597852439957702,0.0338024548550864,0.063655642603011,0.00785179732548158,0.0467427309532573,0.0974288869025711,0.0914816177974073,0.0584240321082427,0.104018788229315,0.0683877525982789,0.0939995676837782,0.022889391310444,0.0667753299332247,0.0756086019243914,0.0159080685396474,0.105824000560843,0.0793709214761846,0.0494125757283652,0.0367001419632998,0.0143014879856985,0.0578252157199526,0.0630100893258788,0.0610588242167189
"MEKup",0.278323340662194,0.306071054787963,0.283452461117827,0.298722993420252,0.292050755738011,0.180090380262379,0.195169442709136,0.171302238412423,0.213663321352945,0.201869265031601,0.244740663816254,0.153382769335616,0.225454943735447,0.284619129136682,0.275347444769871,0.160380343509902,0.187188557242185,0.254667889044841,0.211110119506397,0.24461977818704,0.211706434522989,0.238749117697169,0.171239767315447,0.201352458683888,0.170004137696033,0.252933301962566,0.199799605701907,0.291159122808441,0.300825916580803,0.286404828934665,0.252679361009922,0.179019447171357,0.172577622366275,0.160833056134743,0.238539765976103,0.0811746067359138,0.0520063279402372,0.0627013253417523,0.104939868541849,0.0895996501775441,0.221026893746008,0.0614478711884119,0.179971977572901,0.0741930388078563,0.0722161298372456,0.184903375283029,0.237483201424931,0.175229456516016,0.214594785172839,0.240256826460131,0.202459746378719,0.210873342750456,0.0986932025009558,0.193552781294572,0.155106652350198,0.231254850695867,0.191016110606168,0.156682913874535,0.197717225321834,0.207764318567376,0.123737102013997,0.0369271027695041,0.0675800665303702,0.171432463432335,0.217241347732221,0.169803545386487
"Roh-Immune Score",0.100596326444306,0.13888222552725,0.0614308636249753,0.0734737792277252,0.0344495796751478,0.266304357483133,0.244482292338556,0.271153507860101,0.046140669783343,0.295437463018343,0.214613551678368,0.241481114256218,0.179023204490573,0.228131291323948,0.263424008358521,0.217639606310825,0.216892421359006,0.0635684700388608,0.141180641068697,0.23103029786115,0.184040271580851,0.169637637509573,0.272484403291523,0.168999731688638,0.239737978851379,0.140046981141798,0.234137201281498,0.103465125742076,0.127813937620274,0.156777349545736,-0.0607360971180517,0.265076522045066,0.231348362323399,0.208806654121778,-0.0805175929207176,0.141940023316847,0.140661191829859,0.151013820624624,0.128522564442322,0.0948441006835843,0.0318090072877987,0.135866857721009,0.0793658742020142,0.0984854321063741,0.185605185173772,0.100795289380563,0.0266217791678864,0.104661315090725,-0.0555662552835257,0.076536010148478,-0.0314251010482309,-0.127713665007781,0.165897570220175,-0.150893127693122,0.129420057624455,-0.114821348782029,0.0966827419379689,0.100235479613166,0.0128371056294265,0.0944910096605704,0.0918331972327936,0.159160593501071,0.0704756842262042,0.136028637607918,0.168958548397866,-0.00397131103338827
"IPI Neoadjuvant",0.110169863446554,0.0958682872559625,0.0108422075884481,-0.0163774167853436,-0.0514286215847924,0.229181798432806,0.26096783324812,0.270016172246494,-0.0163708337813433,0.324957923632765,0.223850662359919,0.244054998804088,0.165216942896829,0.211660036118749,0.249907289360329,0.224391565855275,0.22461099932195,0.0115235485024763,0.0998169924887925,0.227933222007421,0.1959760290881,0.169108595428323,0.300573379648424,0.179461466386084,0.264444756527597,0.108578970813155,0.247552768262899,0.0777869696018818,0.122903587517747,0.16862035596497,-0.111743201402619,0.254534044005187,0.256889662269951,0.248665295938945,-0.129499013119703,0.169990131197028,0.21875544235458,0.219401268431441,0.170492641936607,0.130355276907001,0.00626596424010217,0.227499492046906,0.120548153953326,0.164453442470684,0.246088761174968,0.162644766631836,-0.00334160571229536,0.153459886218507,-0.108344580866133,0.0750555120167189,-0.072541144200627,-0.219689713224196,0.228515398235226,-0.149111444908859,0.199921267270405,-0.166040795889934,0.149209407291304,0.132187536282364,0.0354460553814002,0.0885071984209915,0.190948638685708,0.222331069313828,0.148231597585046,0.195848571926158,0.217774004411935,0.0263682079414839
"TIP 'Hot'",0.184379809254003,0.244553727854134,0.0299564937243395,0.0314022653084046,-0.0801777526905196,0.345526095777708,0.323831534328422,0.320258375091193,0.0888896580736891,0.399320513981117,0.296140881521282,0.323983300406307,0.266738200853085,0.28234880637311,0.349551890685823,0.303718535164466,0.313748409118745,0.0797011539547045,0.216503629073055,0.313775034746444,0.295054555911156,0.280852446096417,0.387586599854091,0.269272960610046,0.335067549217473,0.160366155632119,0.28557050732471,0.115967921443748,0.181751859800095,0.196105735692719,-0.112780833808157,0.32195176501286,0.326182577254259,0.31583585833036,-0.108650430681656,0.265535704898581,0.26677480643732,0.275857796201591,0.232804650010138,0.195928237246641,0.0376686867776602,0.271836348480411,0.190551287539144,0.215922830258109,0.309283498922357,0.236424328444515,0.0568034184183057,0.262115033681033,-0.0430719204571909,0.193247272099188,-0.00991281230991059,-0.244286990935784,0.308637664180954,-0.145207680927599,0.306835334670061,-0.158060543252153,0.217826540803989,0.22721742852637,0.0862189379773357,0.129362200644333,0.241117894879131,0.286919593574695,0.239338094487125,0.274250719054378,0.278080669265025,0.0958313620354307
"TIP 'Cold'",0.213316938669051,0.295228159077924,0.169672355118365,0.146769505924435,0.0625357080756141,0.224271555257471,0.149228705566734,0.0213627443674392,0.144595970887051,0.203268996696227,0.0825819112204089,0.180291626301016,0.181272822117893,0.158581116327595,0.209156171597486,0.205256228730407,0.225215490473706,0.0584370420051171,0.2714186352684,0.227103360906178,0.252043122935142,0.0585115632063989,0.118513550438433,0.0863824924857789,0.212931912462429,0.113942916759818,0.330824452890181,0.159015823335072,0.251981021934074,0.225662617681397,0.0370494572372507,0.276473656755347,0.201530168666319,0.187718906028765,0.14423312668558,-0.0363910195789989,-0.0399810864768309,-0.0189835732548773,0.207926167209555,0.0756365801548107,0.063658015481069,-0.104497215509089,-0.18531750201394,-0.109505796644601,0.0551994676193478,-0.0834821897656824,7.00500858114017e-05,0.0251654933277293,-0.500052537564359,0.239536268431929,-0.164635214178137,0.153392175405415,-0.0308920878428076,-0.177524429967427,-0.0363910195789989,0.0694196350390529,-0.115880354453434,-0.056810619593009,-0.0818535252705684,0.0315750761794683,-0.0570032573289903,-0.046828482364891,0.0992084340303317,0.15108052257364,0.227259990893489,-0.111799936954923
