"","39330_S0","39330_S3","48234_S0","48234_S3","49407_S0","49407_S3","49461_S0","49461_S3","49523_S0","49523_S3","49782_S0","49782_S3","50262_S3","50861_S0","50861_S3","51684_S0","51684_S3","51686_S0","52441_S0","52558_S0","52558_S3","52898_S0","52898_S3","53191_S0","53191_S3","53620_S0","53620_S3","53950_S0","54949_S0","54949_S3","54952_S0","54953_S3","55472_S0","55472_S3","FD45571446","FD45571447","FD45571448","FD45571449","FD45571450","FD45571451","FD45571452","FD45571453","FD45571454","FD45571455","FD45571456","FD45571457","FD45571458","FD45571459","FD45571460","FD45571461","FD45571462","FD45571463","FD45571464","FD45571465","FD45571468","FD45571469","FD45571470","FD45571471","FD45571472","FD45571473","FD45571474","FD45571475","FD45571476","FD45571477","FD45571478","FD45571479"
"NS-DC",0.121419877288422,0.297761879921504,0.152805723228258,0.0692177757905457,0.0702610726084905,0.191941774101398,0.27025113644832,0.243274461584321,-0.331358521499367,0.264885609956032,0.0935862086096828,0.175124823012147,0.135727947934521,0.072409767245448,0.125158357552724,0.145974613110763,0.158717738529945,0.0174131206995057,0.195344908959933,0.232121121792483,0.276014109347443,0.107372630846809,0.266698959187222,0.0894627021387585,0.0704970564125493,0.199741659835557,0.182216757334128,0.148458653153489,0.217018158332712,0.206212584146856,-0.120264798668554,0.146632883722086,0.120960329880518,0.11836450803587,-0.201354215938754,0.0257090800791857,0.00417827298050144,0.0101172018710254,-0.0294931763634134,0.163075278989506,-0.0716963613111193,0.0193672150102486,-0.0242550060440427,-0.0624113102433384,0.00291690755242546,-0.143979607925579,-0.00372277990925179,-0.0418090082514322,-0.150374029887353,0.137883008356546,-0.0846779138417337,-0.277544191587393,0.0721518543823689,-0.361039575340306,0.00678859865804726,-0.172377849021566,-0.0782484539514024,0.0089259123000649,-0.101110702335278,-0.0772148350589513,0.013288134405494,0.0225206285804384,0.131663776037561,0.0575410381738232,0.0139363360838107,-0.122501357719732
"NS-DNA Damage Repair",0.131594249965439,0.163830123387438,0.17856069200538,0.215752470272251,0.178465238447377,0.141869222042531,0.173247110609828,0.158527513665219,0.172863102043145,0.197666763948837,0.171222836879744,0.147777468132775,0.155120809095078,0.180815370875474,0.192982956602643,0.134232937402215,0.125122059865838,0.138024747706372,0.120463487368312,0.133200502941506,0.11637763621881,0.168739947204308,0.200429431294284,0.147701763586772,0.18371408697026,0.165410044347504,0.146698952644064,0.173002442294484,0.151921469150946,0.16273624755606,0.126507782207896,0.142156679883876,0.171463116525754,0.154363763635047,0.10089430592199,0.0325827109112754,0.09146043129823,0.0596038794544982,0.0396352792538367,0.0369427619436909,0.0830592818302306,0.0998073897910395,0.0730912390224567,0.0898223155339205,0.0632501579279848,0.0826242057151351,0.0745574919797357,0.0874301710576839,0.0801252276020958,0.102852922596708,0.102942724784165,0.114106065673269,0.099855387511922,0.0569717463738496,0.0677356223601253,0.0887663656745072,0.0787658082816196,0.055051837538553,0.12118805197379,0.081797406265096,0.0814923884904563,0.068409138766056,0.0511113794854645,0.0835206792761325,0.0959954417648298,0.0746534874215005
"NS-Epigenetic Regulation",0.269398881640261,0.280253960857409,0.282297297297297,0.297087604846226,0.321693849021435,0.254655172413793,0.275107176141659,0.252054986020503,0.298883970177074,0.288562441752097,0.269550326188257,0.260230661696179,0.279501397949674,0.280032618825722,0.279958061509786,0.256365330848089,0.251176607642125,0.259301025163094,0.256852283317801,0.264137931034483,0.2547064305685,0.280605778191985,0.283499534016775,0.255139794967381,0.268690587138863,0.258390027958993,0.25215284249767,0.26588769804287,0.255696644920783,0.25527027027027,0.287879776328052,0.256395619757689,0.270109506057782,0.26584109972041,0.253053670979278,0.216038182391922,0.246137714315767,0.214618176080783,0.223667429262649,0.22961699274219,0.286433680445987,0.248491243294415,0.230691858630483,0.224081597770064,0.223292705374987,0.250608104554539,0.198261807089513,0.214795676869675,0.237496055538025,0.262428342274114,0.238048280214579,0.234445671610392,0.228035920900389,0.25743859787525,0.21617623856106,0.245454007573367,0.260830835174082,0.198531345324498,0.277801882823183,0.230994267381929,0.230987693278637,0.227519853791943,0.200483854002314,0.258539760176712,0.259578468496897,0.227381797622804
"NS-Exhausted CD8",0.114329097887245,0.193417669635205,0.0404013116220144,0.0232607966613257,0.0321291500540298,0.382298692104185,0.345185751015389,0.314779967954689,0.0639136267093937,0.394576517494504,0.30602340052912,0.315692886686291,0.238793456794724,0.303359168312405,0.337397995304989,0.305175690278347,0.309358348548646,0.0608022506241384,0.177162126914335,0.33448224466222,0.312003949770839,0.323834631292618,0.376504452807691,0.26445765174945,0.288333271230018,0.152056861795283,0.271034392815888,0.106559973171368,0.145005030368521,0.197926370309647,-0.0628609755188732,0.359186943399039,0.293261169281216,0.301291127920408,-0.131780195521917,0.163381688216125,0.0947387785136129,0.165851992010932,0.103148323346999,0.0398796383895722,-0.0616130558183539,0.185469883317565,-0.0413381688216125,0.0759618416903185,0.269341953116788,0.0363712814043939,-0.0724929044465468,0.0874067066120047,-0.13549879112793,0.0278566172605907,-0.115736360769473,-0.131780195521917,0.178453169347209,-0.0267003048460002,0.191908441080627,-0.173381162619573,0.175155050982866,0.00775254914327761,-0.0567512877115526,-0.0323767476085357,0.0494849153789552,0.15582623777988,0.00534794491748136,0.208635551350783,0.141661410701146,0.087432986439609
"NS-Hh",-0.0391800717304073,0.00185540286211427,0.0111554987393914,0.0195287809381769,-0.0370743226447925,0.0273836156386492,0.0159564646141828,-0.0120183942331594,-0.0811459110116828,0.00893611732537902,3.01835872305034e-05,0.00457725222825889,0.0193405773942686,0.0234544227832818,0.000468733354639372,0.00183232129540856,-0.00739852988175133,0.0384041759880686,-0.0283778985121267,0.0137370832001704,0.00982031888072155,-0.0352082667518909,0.00283903270480446,0.0667980540463762,0.046141827349881,-0.0107915201874933,0.0146585703632683,-0.0273924931643052,0.0977380064628387,0.0623663932388764,-0.0145165299527716,0.0737225240580945,0.0328788040197436,-0.00107418060438191,-0.0649354065367533,-0.0355959207292786,-0.0558144137238251,-0.0366505590083895,-0.00307748961018467,-0.00723091067138626,-0.101792634566584,-0.0541660717103928,-0.0528909864750782,-0.0530137353484189,-0.0376425703113061,-0.0509771060825824,-0.0676659426988219,-0.0914241123878664,-0.0868673735999739,0.0217252980417797,-0.068294717539812,-0.130515870928307,-0.0451227363479454,-0.118919860016183,-0.0557317461152487,-0.0964668365110261,-0.0912086755897583,-0.0555087940799971,-0.111171650521432,-0.0272590176583022,-0.083152341372132,-0.0549626868475834,-0.0383991041837325,-0.0825661528749539,-0.0903068471325613,-0.076093028615518
"NS-Hypoxia",0.216519108506883,0.231884711979547,0.239675991092706,0.226727263575727,0.232486110556671,0.258551922479463,0.230089194438322,0.243386785199173,0.17838540536694,0.248538158869891,0.240829322563121,0.222254524374433,0.219621561484109,0.238026267145934,0.248055651497769,0.232601530485614,0.233441579291756,0.205188863452149,0.24110789246681,0.264892208200195,0.250173129893414,0.226850493875801,0.247712862986998,0.241573043458641,0.238178135473491,0.222793439982505,0.253391870618599,0.240680925511623,0.258591842154135,0.249421598626763,0.179177724127278,0.253597543725061,0.237340690124393,0.234745911270713,0.175415614845408,0.243411955058602,0.21498491624012,0.21485753410228,0.244443260443804,0.239806060695139,0.20458979889545,0.192843695992729,0.182079905345273,0.203497252097825,0.229925371214821,0.200680147126369,0.226569341814044,0.189661592203233,0.187469149638492,0.217008332506574,0.14393385437527,0.179880113811041,0.213320374650465,0.112886907933335,0.224091514267412,0.166655643212431,0.21333997190244,0.218560189897372,0.147831257861866,0.188695202715199,0.210426105499356,0.206706302108787,0.205730113994765,0.23188142192761,0.223005091611029,0.142173776182235
"NS-IFN",0.22818974523067,0.259885119111992,0.229329188820966,0.256608940061031,0.178751049414168,0.311944981152354,0.291276678533083,0.279625254618816,0.19577748071475,0.333468423922072,0.261123232719647,0.273623664749384,0.264694864364961,0.306883822465323,0.325647292037608,0.271462958606534,0.260427525478605,0.193777879854481,0.250599545783445,0.255793936866798,0.243795216789735,0.22429646047792,0.331733058023545,0.294031077153264,0.325480612177776,0.25556872394582,0.255975668085211,0.201073886561813,0.252644300719455,0.249795134285992,0.114022960568785,0.303508415939277,0.309768108735474,0.260209002050329,0.127379634024152,0.236441979313998,0.226949023274704,0.221113621892121,0.202563751405919,0.251008444567229,0.146378926440413,0.215909457616206,0.185614011889611,0.195154979728788,0.257471147663045,0.248177322531465,0.207336596561568,0.2537096986197,0.0903475818187971,0.203306753686086,0.169827574672123,0.0668816178559819,0.231935166754426,0.0207989478332118,0.248996671444234,0.104123032991977,0.212724150171465,0.216026732340512,0.171822032064011,0.188053168739438,0.216047983465051,0.246966008432761,0.180016308270387,0.272005342690125,0.274989945069778,0.207996168500953
"NS-Immunometabolism",0.180434538723309,0.19720317116039,0.197357241688792,0.182429602483078,0.142977076399536,0.22298567742418,0.192636774989716,0.220501851090086,0.141717587225609,0.233391421412812,0.207346770876183,0.193244082121087,0.19884746269773,0.210087880034404,0.221649526943645,0.195087693055607,0.186863243708164,0.138194158782394,0.198274933622527,0.217295538685913,0.201947571145432,0.176371115515501,0.237972401929621,0.19005011031749,0.211333906734976,0.196997868441719,0.208921880258779,0.176588010919562,0.196172170075913,0.194073146105232,0.126045772409409,0.225842713436296,0.208390860476422,0.191764705882353,0.140027997886952,0.179954041204437,0.156482303222398,0.167592709984152,0.187021130480718,0.177718964606445,0.13216059165346,0.141903856312731,0.122251452720549,0.141982567353407,0.169429477020602,0.158145272054939,0.16861912308505,0.146711040676175,0.0893766508188061,0.161408346539884,0.111728473322768,0.11040940306392,0.14540940306392,0.0820718436344428,0.171533016376123,0.116767564712097,0.156551505546751,0.152599049128368,0.112529318541997,0.11911146328579,0.156914949815108,0.16056999471738,0.145160063391442,0.197709455890121,0.18570206022187,0.130047543581616
"NS-Imu Adh & Migr",0.177968876068806,0.184740234353183,0.162208422588437,0.145887305282098,0.124399488227778,0.270445755667431,0.246324322327137,0.277031085264724,0.0691601384775207,0.281151642165013,0.229270690213688,0.24630670760157,0.205252367462079,0.231806781067865,0.267182305535578,0.248734532337629,0.254865316089806,0.112997605256578,0.222354117850247,0.245776976952206,0.229257801390103,0.19145273367652,0.259704210091261,0.203594864748981,0.262313337612423,0.18726128824651,0.252512676157996,0.143468932350002,0.213288119340195,0.221750061651539,0.0539689413721786,0.285998699088073,0.248301897492608,0.238199637566281,0.00826951513948981,0.233137707132286,0.221420765624156,0.219869226554437,0.221053663106682,0.184686242635954,0.0763551999009733,0.204473371718301,0.119042244701436,0.197035449967567,0.237117583846518,0.169317692945746,0.093759499915354,0.185210501437768,0.0310116677922455,0.126784163743499,0.0314564382803584,-0.0140503179229158,0.1788781347066,-0.0263910303202408,0.212316623190806,0.00855834290530388,0.15408870289028,0.190130888733957,0.0637420428253909,0.119590167963054,0.207677782288183,0.219611344620674,0.1738691573814,0.180857454395855,0.206729990333978,0.075601577873366
"NS-Imu localization",0.122312307065059,0.144909753366856,0.0872502766614247,0.0620219905385029,0.0190170915280125,0.212318196232227,0.197844305951942,0.22343552009112,-0.0119054368014704,0.232968852130131,0.178872904006575,0.205994266151526,0.153981012289592,0.159559024339734,0.19013143844526,0.197658182382977,0.212125989347726,0.0368357698953541,0.170062580490678,0.201578555665573,0.201145604804525,0.127589518576763,0.238926230091703,0.158219012302535,0.20654383546573,0.119629823777998,0.217078973084564,0.0873372551303706,0.161095773390025,0.159506086551343,-0.043193222927628,0.233535247636244,0.203166818749555,0.199539091773934,-0.0834497479115299,0.141160158981342,0.135182350126964,0.14278787767269,0.135768961837118,0.119385971368638,-0.0141121701689176,0.125421190151989,0.0234160747801127,0.108532734699886,0.16103301070916,0.0809783608729253,0.0161851838221765,0.0890188790343356,-0.0848009053104185,0.0586407463290767,-0.0492025172045781,-0.12774978839289,0.108944540536562,-0.120401133478085,0.133297390792331,-0.106331836749715,0.0537191329628676,0.0992148456188128,-0.0159890332315165,0.00664133514886101,0.110541162183049,0.139554889044272,0.110433886578589,0.104312552901778,0.123741949729511,-0.0152244875427815
"NS-JAKSTAT",0.119321700461049,0.146206999550667,0.111383056931378,0.0933099611565236,0.0617362789314375,0.187668580301195,0.170611311601415,0.189640366315741,0.080209783097101,0.221739343149991,0.176414658294569,0.188974735646775,0.137693493170526,0.172650690672287,0.188573039769179,0.16754387433099,0.181057335649093,0.0526363223197422,0.169777663906724,0.166092876721853,0.162315390488305,0.133007041265239,0.20401901875482,0.133355306441168,0.183226750885469,0.128276814809188,0.190813910522243,0.100374401157708,0.151175411062344,0.148089948976899,0.0449217014910385,0.179907609948153,0.193494458013125,0.154052944031662,0.0370109853359215,0.144325212472827,0.144108013987946,0.140581946534639,0.127661817415138,0.148882745534254,0.0522176056184431,0.140039404712571,0.0973776236486438,0.149780620442467,0.13731397267843,0.124386573316757,0.0577538950322436,0.130446320166925,0.0366356590838041,0.0956900186845224,0.0457907115386014,0.0183818985510407,0.135045657120839,-0.0220515532872401,0.135581837481006,0.00943404799813885,0.0900928409925335,0.103157466175198,0.0657566141028157,0.0782550691763543,0.140651922615542,0.145744727256865,0.121782917838993,0.12857150646688,0.139833111590947,0.0488723854391589
"NS-Kill Cancer Cells",0.130805767740278,0.170918420212788,0.112025382036117,0.108666116805444,0.0551841689704194,0.211033559494846,0.216130482896967,0.209478060122766,0.0608930547554015,0.252304236280064,0.195298686550091,0.208857393906488,0.177906976744186,0.200495289568248,0.227646690678194,0.200650922399108,0.209662291263424,0.0777204660281092,0.151289825218736,0.213658801440692,0.194464569180969,0.153008625084448,0.235398076038347,0.189156474201423,0.232146158086483,0.151524414252734,0.207361163495294,0.115827921068665,0.155667853427445,0.163878055149146,0.0243806808055606,0.224384203785753,0.22333228334708,0.200851317801826,-0.00894591474143591,0.128540752341449,0.127967719025498,0.132891408867625,0.124724731502382,0.118881843461367,0.0224105855521154,0.128430835464988,0.0709633613342913,0.10840339435039,0.152390955863538,0.115942519628956,0.0588757291519194,0.130346906455462,-0.0258575787979432,0.0929880653721097,0.0151170878534818,-0.0525679660013911,0.141825452586403,-0.0674002958669203,0.145181581214356,-0.0295727692223366,0.106346043534704,0.106642965656985,0.0426226870191686,0.0588897985121066,0.119848232639216,0.136829071049976,0.0992852765024977,0.145770735672189,0.145446554164545,0.0425869273953599
"NS-Lymphoid Compartment",0.138359432422668,0.13368642295652,0.0314746296919186,0.0177919618720157,-0.0545509230339368,0.236053938711187,0.258525583870353,0.252540946116459,0.0104636614895612,0.305528415350144,0.237477687191781,0.252427491159412,0.183597260707923,0.202081965200028,0.246469548689529,0.251498940197225,0.252587217942078,0.0490556988202464,0.137587493793347,0.223373678805902,0.209802686257446,0.197279928527826,0.304483294981109,0.176817993333298,0.279504517731898,0.129760881442684,0.246944724744927,0.0586175046316317,0.142402878107553,0.159106117313315,-0.0763792118484348,0.249219607864075,0.266406031710438,0.248505064095377,-0.104616881060458,0.167115938532069,0.196919942895347,0.195611085139218,0.106880834250728,0.114622134085345,-0.022653984004665,0.214751323309858,0.0830914177135015,0.181390216806664,0.233823699436494,0.130668994083435,0.0132374970467444,0.1317472465604,-0.0676578295204919,0.0427549727797801,-0.0245748568613554,-0.174561284452554,0.148052987689323,-0.119232354611854,0.17979671547707,-0.145691011546601,0.0792295647278229,0.121266959227479,0.0332825624707817,0.0185558705694882,0.196689337616182,0.227825448769184,0.15854584206743,0.131852809739963,0.163567633323782,0.0155806226216867
"NS-Macrophages",0.239156761187912,0.337733353206394,0.25906397883519,0.219128442076238,0.235188359354622,0.432984312702612,0.331175243134479,0.40720833178075,0.153649811826955,0.381115623952007,0.268621679025226,0.380202705220405,0.304327980027574,0.300462048664158,0.362615046391176,0.305455155196184,0.377137906621455,0.165247605917204,0.367170324551925,0.383677385698849,0.41386891232254,0.267410664381265,0.400883109140366,0.264243395312442,0.312264783694154,0.288789730595819,0.361133882326639,0.275440623020457,0.343154972612438,0.363621120095391,0.0882177590639789,0.418731601892909,0.274061929425793,0.37028170063718,0.0739908546199937,0.481025964469673,0.38865237044045,0.46456165247556,0.429018185640702,0.410149269420793,0.256556816987281,0.299957952275833,0.243705981288763,0.368351203616104,0.422500788394828,0.260144013455272,0.253127299484915,0.371005466204142,0.0662383054767161,0.33385892988542,0.153066855881425,0.0193419531167875,0.415155576579418,0.0788132029853884,0.422894985808893,0.0135735309576369,0.278053715967623,0.357970671712394,0.170109324082834,0.240907179648902,0.280681698728056,0.401095868811101,0.432079785556607,0.413670766319773,0.437756228319142,0.233207190160833
"NS-MAPK",0.176399362875712,0.202476722349494,0.19222275752898,0.175000737412371,0.168290284837818,0.212049809747608,0.213965115478777,0.199018749938549,0.134285250769367,0.19971880008259,0.205553698368844,0.190701721612082,0.194631146332111,0.190701721612082,0.193968950023106,0.205815233956365,0.215496475168867,0.154408742761069,0.205596468286352,0.227398310834062,0.225962323143933,0.176796090731218,0.199084133835429,0.198339347340891,0.202534240514419,0.19986923220624,0.215781116344008,0.193126333487371,0.226000176978969,0.210181206799925,0.140171276313331,0.207364783151602,0.196512531094222,0.199411544928078,0.0828487807045313,0.181495504351255,0.166606965339909,0.158246002787913,0.169290054036643,0.205859199280252,0.122752175627419,0.153294263674381,0.119788629535218,0.155684399349117,0.16710540199819,0.1376185001916,0.150334882791023,0.160847175710723,0.101569311851963,0.145056868984744,0.104206583251418,0.0843378428661079,0.122973625897603,0.0580255243997935,0.187059529164792,0.0875957303832547,0.143944064022037,0.182003659830171,0.0976206938682572,0.105172911703126,0.155630945835624,0.147072830065033,0.164981145487968,0.136013506383877,0.133515769480682,0.0936790178992908
"NS-Mast cells",0.0303771053808317,-0.109897153077955,-0.0291921299746609,0.0198613802355045,-0.28401401102996,0.156521091071695,0.003577284245044,0.175264569980623,-0.423423759129528,0.0325681919809212,-0.0137949023699508,0.189409748099568,0.0848785213891787,-0.124802504098972,-0.0647712028618274,0.156714860634968,0.280749739156357,-0.183499776419735,0.226904158592935,-0.0225517960947981,0.411946638843345,-0.437434789089283,0.0404903860485915,-0.0182143389476822,-0.0109777910269787,-0.176516619466388,0.176315397227605,-0.0852138917871516,0.112356535996423,0.0834028916380981,-0.288083171858697,0.268229244298703,0.126993590699061,0.290020867491429,-0.245440210249671,0.00481997371879106,-0.0768409986859395,-0.0845886990801577,-0.0473219448094612,-0.00096189224704335,-0.282601839684625,-0.0900972404730618,-0.233908015768725,0.00292772667542707,-0.109587385019711,-0.170580814717477,-0.222270696452037,-0.139852825229961,-0.354496714848883,-0.186433639947438,-0.399710906701708,-0.448814717477004,-0.156325886990802,-0.270617608409987,-0.205965834428384,-0.27557950065703,-0.276588699080158,-0.0694191852825231,-0.264951379763469,-0.427947437582129,0.0199474375821288,-0.145613666228647,-0.036084099868594,-0.372336399474376,-0.238964520367937,-0.208909329829172
"NS-Matrix",0.172709624430673,0.222126891252554,0.222225993225769,0.214761442544613,0.145458618138376,0.197943294665463,0.218996354947972,0.196050854245434,0.0737176136787875,0.179523903260183,0.195363928239311,0.169638142041636,0.198584742368809,0.172145557720112,0.188952166328408,0.196125520115664,0.20128357418733,0.146949220420437,0.26794729947123,0.25281388513674,0.263721211216171,0.156002117795592,0.162125397935149,0.215558331014166,0.170390230989051,0.206600462928395,0.210327647414185,0.193895046937681,0.26265891951698,0.254101532007901,0.154429383056278,0.242623351411524,0.173237036986757,0.169072717769798,0.0839568810636004,0.188254880824051,0.150431908012936,0.149501497185292,0.215498383039885,0.185621751107917,0.0832775182656605,0.100250089831117,0.0730190441969099,0.117616481015691,0.150522936878668,0.112477661995449,0.151539585579111,0.166835309617918,0.0594394538268056,0.158756737333812,0.0620802491316325,0.028877709905378,0.0885150317403282,0.0219882620673134,0.222129117259552,0.0917422445801893,0.152107797340999,0.225779853874716,0.0291191759492154,0.0978153072224218,0.151727392502096,0.123586058210564,0.133589651455264,0.136842735656965,0.121966702599114,0.0532456581626541
"NS-Metabolic Stress",0.206986853160456,0.229886884408852,0.24442189116733,0.229362325601081,0.23074193777877,0.22874276086332,0.199592149898645,0.220160258344087,0.193224501263894,0.22565574353622,0.22294289648316,0.200903772050606,0.209912675592121,0.221955014917282,0.222706957585931,0.187991520608182,0.180360878449143,0.196847784290612,0.212609313102624,0.23131782680464,0.215868781951935,0.207962127304344,0.228388402252406,0.203769709227822,0.215575659390683,0.214104643403572,0.208522257052727,0.218179092031479,0.227554061075755,0.223752923345974,0.197593423248266,0.222464264712636,0.203766107107254,0.194956220727142,0.214904797847642,0.209354120975378,0.192648675665347,0.200140086391907,0.224235200155666,0.209297526836114,0.217230880560295,0.168439737733856,0.176760983873214,0.184910539927165,0.192356802520156,0.186944749494627,0.215848457428171,0.180975657525335,0.18532259613214,0.232934164482917,0.172682390511007,0.21836085567795,0.192730069483613,0.17450802841916,0.19171137497687,0.206721539665815,0.205005274700957,0.206848717506857,0.190038350477966,0.19088853434533,0.192710992807457,0.177337735382338,0.17339458642084,0.209897806245831,0.21047519364416,0.181176598514181
"NS-Myeloid cell",0.133535521323791,0.180405321325527,0.124898061947082,0.102782641157796,0.0636173032790918,0.227565380708603,0.198171771045252,0.220507563239214,0.0339298168443046,0.242332290560348,0.189635164504432,0.20536155090536,0.162491282089868,0.172288042644688,0.206241589568026,0.189528523844388,0.204034258131169,0.0536677441665967,0.193242136517408,0.224411740022515,0.21734437264327,0.137078103793051,0.239331448431934,0.17842111050982,0.207006595225624,0.136591058390464,0.215285354200369,0.122315968896233,0.178759698222849,0.184166828243424,-0.00528630919135414,0.241295112471893,0.201939644569719,0.193618489783043,-0.0271081103233474,0.151170648743904,0.122605630916766,0.14335600999959,0.164567230851195,0.140905290766772,0.0283697389451252,0.108434695299373,0.0357073480595058,0.0909854104339985,0.154563542477767,0.0866183762960535,0.0630404491619195,0.102191303635097,-0.0449022581041761,0.094460882750707,-0.0107264046555469,-0.0656934142043359,0.105553460923733,-0.0922113847793123,0.144362116306709,-0.0480314331379861,0.0733250686447277,0.104987090693004,0.0130859391008565,0.0375039957378797,0.0931666734969878,0.125263308880784,0.0995455104299005,0.130929879922954,0.149923568706201,0.00783779353305192
"NS-Myeloid Compartment",0.123708187003412,0.220169369100102,0.152623477546141,0.103408802211761,0.062703429724277,0.245069117537174,0.134955291539017,0.212953249146928,-0.0145946349846821,0.209858277914767,0.137113751276495,0.171317342897706,0.127833320879723,0.124801115843483,0.173131086702035,0.141272260828414,0.172161697676156,0.00126478866223312,0.240696904032479,0.223297217863459,0.240760168372811,0.0677685621061546,0.202711898179282,0.145671374131361,0.158990759421156,0.116032777902314,0.200916087573788,0.139828140177838,0.218659991531545,0.214031233654636,-0.0190007223093975,0.263190614959277,0.152171162419986,0.154595133129094,-0.0483858260793107,0.125782467246988,0.0364375274773587,0.100885606260441,0.217640728040095,0.109235206190099,0.0246953310472171,0.00663290248834969,-0.0606077552097072,-0.0137845775081333,0.0883168908819133,0.00731733051965189,0.0497328761100853,0.0267746416952431,-0.108279961311879,0.118566077552097,-0.0912691462235118,-0.0833964653125824,0.0504538820012309,-0.14807456256045,0.0706005451507957,-0.0720186406401125,0.0163422140156511,0.0353964653125824,-0.0734465840147718,-0.00969700167062343,-0.0234010375450629,0.0339150619889211,0.0268696034467599,0.115497054427152,0.152578563263871,-0.0693139892728392
"NS-Neutrophils",0.0245732866246786,0.0979903477061826,0.0515782804755338,-0.0191042745872619,-0.0448980732679909,0.116461074050609,0.0262782767487795,0.0524727015242425,-0.0747540342116051,0.106049454030485,0.0245826035106026,0.0410455409383967,-0.0221369209555398,-0.039377818357992,0.0447490030932062,0.0145762680281742,0.0844762046733499,-0.13836973130101,0.156924309618753,0.031719338128424,0.123364886520329,-0.0910865352364625,0.11973130100995,0.108397309283345,0.0841873812097045,-0.0324460552304998,0.121683188611039,0.02255152237916,0.0383063764767264,0.0679294152722394,-0.164042410464726,0.154199120485969,0.050064286512876,0.125642865128759,-0.157390127221112,-0.0382123330880034,-0.11493270949427,-0.0857953948060141,0.116943539060036,-0.0640705498896015,-0.100166911996635,-0.0933195773315109,-0.1752904531595,-0.152974187782568,-0.0799534749237725,-0.0788034906949848,-0.0494756071916728,-0.109123646304279,-0.222374093155294,0.0126629691935654,-0.21858243086952,-0.18993139522658,-0.0992863526443066,-0.259022447692146,-0.0678424981600252,-0.215986752181684,-0.136762695825886,-0.129731363684155,-0.216085322258438,-0.109274787088634,-0.145680002102828,-0.133089317632215,-0.0891007780464725,-0.00731389969508989,0.044448533277258,-0.193085637682683
"NS-NF-κB",0.11405832418602,0.125068482121993,0.103722678333337,0.0836355710378061,0.0764250663221124,0.20185093184777,0.210689298330705,0.204522470972417,0.0555397373035619,0.235397844310437,0.216052994853286,0.227349844970221,0.158530957846431,0.157262443127929,0.182305790592962,0.217156563385481,0.206323133506265,0.131730148039202,0.131280473317009,0.194042497206715,0.168221546291951,0.149997938172671,0.232366958137051,0.163270215235137,0.247805135717329,0.14954728162794,0.193200093469506,0.11750648493786,0.135910748404047,0.149565936256154,0.0490459630402724,0.211511083794626,0.217024017342913,0.208401651818237,-0.0214744158205117,0.0740796678934066,0.124296102514078,0.107765596594688,0.0881229769875405,0.0677085642708287,0.00155189996896199,0.124983372500333,0.0436970691260586,0.112338159003237,0.126495089345098,0.0729115860417683,0.0424028954019421,0.0767054272158915,-0.0390053429698931,0.0285632731787345,0.0128558284928834,-0.0633258324834833,0.108419611581608,-0.0368049705139006,0.0985054649048908,-0.0375047111249057,0.0448873209772536,0.0716201835675964,0.0193100696137987,0.0318970868620583,0.113522868354543,0.125939453731211,0.0753863122422738,0.0590040681949187,0.0712419079501618,0.00243177182636456
"NS-NK ",-0.142993765059493,-0.0614675708572422,-0.210075266413295,-0.221588792011327,-0.201915194872941,0.134398986511663,0.132076409071714,-0.00963807536577488,-0.158866780932509,0.1841046277666,-0.0384529398613906,0.0825694910201953,-0.131927366669151,0.0563380281690141,0.0928285763966515,0.0709069230195991,0.0248404004272549,-0.0427379089350921,-0.163909382219241,-0.0618898576645056,-0.15288024442954,-0.0526616489057804,0.0775889907345306,0.0209156171597487,-0.0775889907345307,-0.139963236207368,0.101882902352386,-0.0471222396105025,-0.0786819683533299,-0.0937104106118191,-0.222222222222222,0.0911145887671709,0.0134510768313585,0.0813150507986189,-0.326544734675286,-0.142543052854715,-0.128983374502899,-0.0417038944657592,-0.125269354075787,-0.171852280093201,-0.234167236033006,0.105490443404986,-0.14727317321,-0.138443615213469,-0.0122369965487641,-0.133783570715299,-0.200443229796254,-0.115423696151084,-0.286093446155463,-0.173393948949738,-0.28584818065556,-0.415208212890454,0.116965365007621,-0.407307160000701,0.0137261085124647,-0.416749881746991,-0.121432700898723,-0.178036474483629,-0.222114188609169,-0.139196930677458,-0.124375886897567,-0.0397768083950877,-0.15701371734903,-0.104667052083881,-0.0875159860549045,-0.242821604386749
